MachineId,MeasurementId,PumpFailed,SlowStart,SlowEnd
71_0_3,-1,,,
42_0_0,-1,,,
42_0_1,-1,,,
42_0_2,-1,,,
42_0_3,-1,,,
35_3_1,4344,False,False,True
35_3_2,4344,False,False,True
35_3_3,4344,False,False,True
35_3_1,-1,,,
35_3_2,4345,False,True,False
35_3_0,4346,False,False,True
35_3_0,4347,False,False,True
35_3_2,4347,False,False,True
35_3_3,4347,False,False,True
43_2_0,-1,,,
43_2_1,-1,,,
43_2_2,-1,,,
43_2_3,4348,False,True,False
7_2_0,4349,False,True,False
7_2_1,4349,False,True,False
40_2_0,4350,False,False,False
40_2_1,4350,False,False,False
40_2_2,4350,False,False,False
40_2_3,4350,False,False,False
40_2_0,4351,False,False,False
40_2_2,4351,False,False,False
66_2_0,4352,False,True,False
66_2_3,-1,,,
33_1_0,4353,False,False,False
33_1_1,4353,False,False,False
33_1_2,4353,False,False,False
33_1_3,4353,False,False,False
33_1_0,4354,False,False,False
33_1_1,4354,False,True,False
33_1_2,4354,False,False,False
33_1_3,4354,False,False,False
72_2_0,-1,,,
72_2_1,-1,,,
72_2_2,-1,,,
72_2_3,-1,,,
33_1_0,4355,False,False,False
33_1_1,4355,False,True,False
33_1_2,4355,False,False,False
33_1_3,4355,False,False,False
33_1_0,4356,False,False,False
33_1_1,4356,False,True,False
33_1_2,4356,False,False,False
33_1_3,4356,False,False,False
57_3_0,4357,False,False,False
57_3_1,4357,False,False,False
57_3_2,4357,False,False,True
57_3_3,4357,False,False,False
57_3_0,4358,False,False,False
57_3_1,4358,False,True,False
57_3_2,4358,False,False,False
57_3_3,4358,False,False,False
57_4_0,-1,,,
57_4_1,-1,,,
57_4_2,-1,,,
57_4_3,-1,,,
61_2_2,4359,False,False,True
57_2_0,4360,False,False,False
57_2_1,4360,False,False,False
57_2_2,4360,False,False,True
57_2_3,-1,,,
57_2_0,4361,False,False,False
57_2_1,-1,,,
57_2_2,4361,False,False,True
57_2_3,4361,False,False,False
57_0_0,4362,False,False,True
57_0_1,4362,False,False,False
57_0_0,4363,False,False,False
57_0_1,4363,False,False,True
57_0_2,4363,False,False,False
35_3_0,4364,False,True,False
56_2_0,-1,,,
56_2_1,4365,False,False,False
56_2_2,4365,False,False,False
56_2_3,4365,False,True,False
73_0_0,4366,False,False,False
73_0_1,4366,False,False,False
73_0_2,-1,,,
73_0_3,4366,False,False,False
73_1_0,4367,False,False,True
73_1_1,-1,,,
73_1_2,4367,False,False,False
73_1_3,-1,,,
73_3_0,4368,False,False,False
73_3_1,-1,,,
73_3_2,4368,False,False,False
73_3_3,-1,,,
73_3_0,4369,False,False,False
73_3_2,4369,False,False,False
73_3_3,4369,False,False,True
74_3_0,-1,,,
74_3_1,-1,,,
74_3_2,4370,False,False,False
74_3_3,-1,,,
59_0_0,4371,False,False,False
59_0_2,4371,False,False,False
59_0_1,4372,False,False,True
59_0_3,4372,False,False,True
59_0_0,4373,False,False,True
59_0_1,4374,False,False,True
59_0_3,4374,False,False,True
59_0_0,4375,False,False,True
59_0_0,4376,False,False,True
59_0_1,4376,False,False,True
59_0_2,4376,False,False,True
59_0_3,4376,False,False,True
35_3_3,4377,False,True,False
53_4_0,-1,,,
53_4_1,-1,,,
53_4_2,-1,,,
53_4_3,-1,,,
75_2_0,-1,,,
75_2_1,-1,,,
75_2_2,-1,,,
75_2_3,-1,,,
76_2_0,-1,,,
76_2_1,-1,,,
76_2_2,-1,,,
76_2_3,4378,False,False,True
54_2_0,4379,False,False,True
14_0_2,4380,False,False,False
4_1_1,4381,False,False,True
55_0_0,4382,False,False,True
55_0_1,4382,False,False,True
55_0_2,4382,False,False,True
55_0_3,4382,False,False,True
7_1_0,4383,False,False,False
7_1_1,4383,False,False,False
7_1_2,4383,False,False,False
7_1_3,4383,False,False,False
44_2_0,-1,,,
44_2_1,-1,,,
44_2_2,-1,,,
44_2_3,-1,,,
77_2_0,-1,,,
77_2_1,4384,False,False,True
77_2_2,-1,,,
77_2_3,-1,,,
78_0_0,-1,,,
78_0_1,-1,,,
78_0_2,-1,,,
78_0_3,4385,False,False,True
35_3_0,4386,False,False,True
35_3_1,4386,False,False,True
35_3_3,4386,False,False,True
7_1_0,4387,False,True,False
7_1_1,4387,False,True,False
7_1_3,-1,,,
36_2_0,4388,False,True,False
36_2_2,4388,False,True,False
36_2_3,4388,False,True,False
36_2_2,4389,False,True,False
36_2_3,4389,False,True,False
36_2_2,4390,False,True,False
36_2_3,4390,False,True,False
79_2_0,-1,,,
79_2_1,4391,False,True,False
79_2_2,-1,,,
79_2_3,-1,,,
79_0_0,-1,,,
79_0_1,4392,False,False,True
79_0_2,-1,,,
79_0_3,-1,,,
80_2_0,-1,,,
80_2_1,-1,,,
80_2_2,-1,,,
80_2_3,-1,,,
36_2_1,4393,False,False,True
36_2_2,4393,False,True,False
36_2_2,4394,False,False,True
36_2_0,4395,False,False,False
36_2_2,4396,False,False,True
36_2_3,4396,False,False,True
36_2_2,4397,False,False,True
36_2_0,4398,False,False,True
36_2_2,4398,False,False,True
36_2_2,4399,False,True,False
36_2_3,4399,False,True,False
33_1_0,4400,False,False,False
33_1_1,4400,False,False,False
33_1_2,4400,False,False,False
33_1_3,4400,False,False,False
33_1_0,4401,False,True,False
33_1_1,4401,False,True,False
33_1_3,4401,False,True,False
33_1_0,4402,False,False,False
33_1_1,4402,False,False,True
33_1_2,4402,False,False,False
33_1_3,4402,False,False,True
33_1_0,4403,False,False,False
33_1_0,4404,False,False,False
33_1_1,4404,False,False,False
33_1_2,4404,False,False,False
33_1_0,4405,False,False,False
33_1_2,4405,False,False,False
33_1_3,4405,False,False,False
33_1_0,4406,False,False,False
33_1_1,4406,False,False,False
33_1_2,4406,False,False,False
33_1_3,4406,False,False,False
33_1_0,4407,False,False,False
33_1_1,4407,False,True,False
33_1_2,4407,False,False,False
33_1_3,4407,False,True,False
33_1_0,4408,False,False,False
33_1_2,4408,False,False,False
33_1_0,4409,False,False,False
33_1_1,4409,False,True,False
33_1_2,4409,False,False,False
33_1_3,4409,False,True,False
33_1_0,4410,False,False,False
33_1_1,4410,False,True,False
33_1_2,4410,False,False,False
33_1_3,4410,False,False,False
33_1_0,4411,False,False,False
33_1_1,4411,False,False,False
33_1_2,4411,False,False,False
33_1_3,4411,False,False,False
33_1_0,4412,False,False,False
33_1_2,4412,False,False,False
33_1_3,4412,False,False,False
33_1_0,4413,False,False,False
33_1_2,4413,False,True,False
33_1_3,4413,False,False,False
33_1_0,4414,False,False,False
33_1_1,4414,False,False,False
33_1_2,4414,False,False,False
33_1_3,4414,False,False,False
33_1_0,4415,False,False,False
33_1_1,4415,False,False,False
33_1_2,4415,False,False,False
33_1_3,4415,False,False,False
33_1_0,4416,False,False,False
33_1_1,4416,False,False,False
33_1_2,4416,False,False,False
33_1_3,4416,False,False,False
33_1_0,4417,False,False,False
33_1_1,4417,False,False,False
33_1_3,4417,False,False,False
33_1_0,4418,False,False,False
33_1_1,4418,False,False,False
33_1_2,4418,False,False,False
33_1_3,4418,False,False,False
33_1_0,4419,False,False,False
33_1_1,4419,False,False,False
33_1_2,4419,False,False,False
33_1_3,4419,False,False,False
33_1_0,4420,False,False,False
33_1_1,4420,False,False,False
33_1_2,4420,False,False,False
33_1_0,4421,False,False,False
33_1_1,4421,False,False,False
33_1_0,4422,False,False,False
33_1_2,4422,False,False,False
33_1_0,4423,False,False,False
33_1_1,4423,False,False,False
33_1_2,4423,False,True,False
33_1_3,4423,False,True,False
33_1_0,4424,False,False,False
33_1_1,4424,False,True,False
33_1_3,4424,False,False,False
33_1_0,4425,False,False,False
33_1_2,4425,False,False,False
33_1_3,4425,False,False,False
33_1_0,4426,False,True,False
33_1_1,4426,False,True,False
33_1_2,4426,False,False,False
33_1_3,4426,False,False,False
33_1_0,4427,False,False,False
33_1_1,4427,False,True,False
33_1_2,4427,False,False,False
33_1_3,4427,False,False,False
33_1_0,4428,False,False,False
33_1_1,4428,False,False,False
33_1_2,4428,False,False,False
33_1_3,4428,False,False,False
33_1_0,4429,False,False,False
33_1_1,4429,False,True,False
33_1_2,4429,False,False,False
33_1_0,4430,False,False,False
33_1_1,4430,False,False,False
33_1_2,4430,False,False,False
33_1_3,4430,False,False,False
33_1_0,4431,False,False,False
33_1_1,4431,False,False,False
33_1_2,4431,False,True,False
33_1_3,4431,False,False,False
33_1_0,4432,False,False,False
33_1_1,4432,False,False,False
33_1_2,4432,False,False,False
33_1_3,4432,False,False,False
33_1_0,4433,False,False,False
33_1_1,4433,False,True,False
33_1_2,4433,False,False,False
33_1_3,4433,False,False,False
33_1_0,4434,False,False,False
33_1_2,4434,False,False,False
33_1_0,4435,False,False,False
33_1_1,4435,False,False,False
33_1_2,4435,False,False,False
33_1_3,4435,False,False,False
33_1_0,4436,False,False,False
33_1_1,4436,False,True,False
33_1_2,4436,False,False,False
33_1_3,4436,False,True,False
33_1_0,4437,False,True,False
33_1_1,4437,False,False,False
33_1_2,4437,False,True,False
33_1_3,4437,False,True,False
33_1_0,4438,False,True,False
33_1_1,4438,False,False,False
33_1_2,4438,False,False,False
33_1_3,4438,False,True,False
33_1_0,4439,False,False,False
33_1_1,4439,False,False,False
33_1_2,4439,False,False,False
33_1_3,4439,False,True,False
33_1_0,4440,False,False,False
33_1_1,4440,False,True,False
33_1_2,4440,False,False,False
33_1_3,4440,False,False,False
33_1_0,4441,False,False,False
33_1_1,4441,False,True,False
33_1_2,4441,False,False,False
33_1_3,4441,False,False,False
33_1_0,4442,False,False,False
33_1_1,4442,False,True,False
33_1_2,4442,False,False,False
33_1_3,4442,False,False,False
33_1_0,4443,False,False,False
33_1_2,4443,False,True,False
33_1_0,4444,False,False,False
33_1_1,4444,False,False,False
33_1_2,4444,False,True,False
33_1_3,4444,False,False,False
33_1_0,4445,False,False,False
33_1_1,4445,False,True,False
33_1_3,4445,False,False,False
33_1_0,4446,False,True,False
33_1_2,4446,False,False,False
33_1_3,4446,False,False,False
33_1_0,4447,False,False,False
33_1_1,4447,False,False,False
33_1_2,4447,False,False,False
33_1_3,4447,False,False,False
33_1_0,4448,False,False,False
33_1_2,4448,False,False,False
33_1_3,4448,False,False,False
33_1_0,4449,False,False,False
33_1_1,4449,False,False,False
33_1_2,4449,False,False,False
33_1_3,4449,False,True,False
33_1_0,4450,False,False,False
33_1_1,4450,False,False,False
33_1_2,4450,False,False,False
27_2_0,4451,False,False,True
27_2_2,4451,False,False,True
27_2_3,4451,False,False,True
27_2_0,4452,False,False,False
27_2_1,4452,False,False,False
27_2_2,4452,False,False,False
27_2_3,4452,False,False,True
27_2_0,4453,False,False,False
27_2_1,4453,False,False,False
27_2_2,4453,False,False,False
27_2_3,4453,False,False,False
27_2_0,4454,False,False,False
27_2_1,4454,False,True,False
27_2_2,4454,False,False,False
27_2_0,4455,False,False,False
27_2_1,4455,False,False,False
27_2_2,4455,False,False,False
27_2_3,4455,False,False,False
27_2_0,4456,False,False,False
27_2_1,4456,False,False,False
27_2_2,4456,False,False,False
27_2_3,4456,False,False,False
27_2_0,4457,False,False,False
27_2_2,4457,False,False,False
27_2_3,4457,False,False,False
27_2_1,4458,False,False,False
27_2_3,4458,False,False,False
27_2_0,4459,False,False,False
27_2_2,4459,False,False,False
27_2_0,4460,False,False,False
27_2_1,4460,False,False,False
27_2_2,4460,False,False,False
27_2_3,4460,False,False,False
27_2_0,4461,False,False,False
27_2_1,4461,False,False,True
27_2_2,4461,False,False,False
27_2_3,4461,False,False,True
27_2_0,4462,False,False,False
27_2_1,4462,False,False,False
27_2_2,4462,False,False,False
27_2_3,4462,False,False,False
27_2_0,4463,False,False,False
27_2_1,4463,False,False,False
27_2_2,4463,False,False,False
27_2_3,4463,False,False,False
1_2_0,4464,False,False,False
29_2_2,4465,False,False,False
13_2_1,4466,False,True,False
13_2_2,4467,False,True,False
13_2_2,4468,False,True,False
13_2_0,4469,False,True,False
13_2_1,4469,False,True,False
13_2_2,4469,False,True,False
13_2_3,4469,False,True,False
30_0_0,4470,False,False,True
30_0_1,4470,False,False,True
30_0_2,4470,False,False,True
30_0_3,4470,False,False,True
27_2_1,4471,False,True,False
27_2_3,4471,False,True,False
27_2_0,4472,False,False,False
27_2_1,4472,False,False,False
27_2_2,4472,False,False,False
27_2_3,4472,False,True,False
30_0_1,4473,False,False,False
30_0_2,4473,False,False,False
30_0_3,4473,False,False,False
27_2_0,4474,False,False,False
27_2_1,4474,False,False,False
27_2_2,4474,False,False,False
27_2_3,4474,False,False,False
27_2_0,4475,False,False,False
27_2_1,4475,False,False,False
27_2_2,4475,False,False,False
27_2_3,4475,False,False,False
27_2_3,4476,False,True,False
27_2_0,4477,False,False,False
27_2_1,4477,False,False,False
27_2_2,4477,False,False,False
27_2_3,4477,False,False,False
27_2_0,4478,False,False,False
27_2_1,4478,False,False,False
27_2_2,4478,False,False,False
27_2_3,4478,False,False,False
27_2_0,4479,False,False,False
27_2_1,4479,False,False,False
27_2_2,4479,False,False,False
27_2_3,4479,False,False,False
27_2_0,4480,False,False,False
27_2_1,4480,False,False,False
27_2_2,4480,False,False,False
27_2_3,4480,False,False,False
27_2_2,4481,False,False,False
27_2_3,4481,False,False,False
27_2_0,4482,False,False,False
27_2_1,4482,False,False,False
27_2_2,4482,False,False,False
27_2_3,4482,False,False,False
27_2_2,4483,False,False,False
27_2_0,4484,False,False,False
27_2_2,4484,False,False,False
27_2_3,4484,False,False,False
27_2_0,4485,False,False,False
27_2_1,4485,False,False,False
27_2_2,4485,False,False,False
27_2_3,4485,False,False,False
27_2_0,4486,False,False,False
27_2_1,4486,False,False,False
27_2_2,4486,False,False,False
27_2_3,4486,False,False,False
27_2_1,4487,False,False,False
27_2_2,4487,False,False,False
27_2_3,4487,False,False,False
27_2_0,4488,False,False,False
27_2_1,4488,False,False,False
27_2_2,4488,False,False,False
27_2_3,4488,False,False,False
27_2_0,4489,False,False,False
27_2_1,4489,False,False,False
27_2_2,4489,False,False,False
27_2_3,4489,False,False,False
27_2_0,4490,False,False,False
27_2_1,4490,False,False,False
27_2_2,4490,False,False,False
27_2_3,4490,False,False,False
27_2_2,4491,False,False,False
27_2_3,4491,False,False,False
27_2_0,4492,False,False,False
27_2_1,4492,False,False,False
27_2_2,4492,False,False,False
27_2_3,4492,False,False,False
14_1_0,4493,False,False,False
14_1_1,4493,False,False,False
14_1_2,4493,False,False,True
14_1_0,4494,False,False,False
14_1_1,4494,False,False,False
14_1_2,4494,False,False,False
14_1_0,4495,False,False,False
14_1_1,4495,False,False,False
14_1_2,4495,False,False,False
14_1_3,4495,False,False,False
14_1_0,4496,False,False,False
14_1_1,4496,False,False,False
14_1_2,4496,False,False,False
14_1_3,4496,False,False,False
14_1_0,4497,False,False,False
14_1_1,4497,False,False,False
14_1_2,4497,False,False,False
14_1_3,4497,False,False,False
14_1_0,4498,False,False,False
14_1_1,4498,False,False,False
14_1_2,4498,False,False,True
14_1_3,4498,False,False,False
14_1_0,4499,False,False,False
14_1_1,4499,False,False,False
14_1_2,4499,False,False,False
14_1_3,4499,False,False,False
31_0_1,4500,False,False,False
31_0_2,4500,False,False,False
31_0_0,4501,False,False,True
31_0_1,4501,False,False,True
31_0_3,4501,False,False,True
31_0_2,4502,False,False,True
31_2_1,4503,False,False,False
31_2_3,4503,False,False,False
14_1_0,4504,False,False,False
14_1_1,4504,False,False,False
14_1_2,4504,False,False,False
14_1_3,4504,False,False,False
31_2_1,4505,False,False,True
31_2_3,4505,False,False,True
31_2_0,4506,False,False,False
31_2_3,4506,False,False,False
14_1_0,4507,False,False,False
14_1_1,4507,False,False,False
14_1_2,4507,False,False,False
14_1_3,4507,False,False,False
14_1_0,4508,False,False,False
14_1_1,4508,False,False,False
14_1_2,4508,False,False,False
14_1_3,4508,False,False,False
14_1_1,4509,False,False,False
14_1_2,4509,False,False,False
14_1_3,4509,False,False,False
14_1_0,4510,False,False,False
14_1_1,4510,False,False,False
14_1_2,4510,False,False,False
14_1_3,4510,False,False,False
14_1_0,4511,False,False,False
14_1_2,4511,False,False,False
14_1_3,4511,False,False,True
14_1_0,4512,False,False,False
14_1_1,4512,False,False,False
14_1_2,4512,False,False,False
14_1_3,4512,False,False,False
14_1_0,4513,False,False,False
14_1_1,4513,False,False,True
14_1_2,4513,False,False,False
14_1_3,4513,False,False,False
14_1_0,4514,False,False,False
14_1_1,4514,False,False,False
14_1_3,4514,False,False,False
14_1_0,4515,False,False,False
14_1_1,4515,False,False,False
14_1_2,4515,False,False,True
14_1_3,4515,False,False,False
14_1_0,4516,False,False,False
14_1_1,4516,False,False,False
14_1_2,4516,False,False,False
14_1_3,4516,False,False,False
14_1_0,4517,False,False,False
14_1_1,4517,False,False,False
14_1_2,4517,False,False,False
14_1_3,4517,False,False,False
14_1_0,4518,False,False,False
14_1_1,4518,False,False,False
14_1_2,4518,False,False,True
14_1_3,4518,False,False,False
14_1_0,4519,False,False,False
14_1_1,4519,False,False,False
14_1_2,4519,False,False,False
14_1_0,4520,False,False,False
14_1_1,4520,False,False,False
14_1_2,4520,False,False,False
14_1_0,4521,False,False,False
14_1_1,4521,False,False,False
14_1_2,4521,False,False,False
14_1_3,4521,False,False,False
30_0_0,4522,False,False,True
30_0_1,4523,False,False,True
30_0_3,4523,False,False,True
31_0_0,4524,False,False,True
31_0_1,4524,False,False,True
31_0_3,4524,False,False,True
0_0_1,4525,False,False,True
0_1_0,4526,False,False,False
0_3_0,4527,False,False,False
0_3_1,4528,False,True,False
30_0_2,4529,False,False,True
30_0_0,4530,False,False,True
30_0_1,4530,False,False,True
30_0_2,4530,False,False,True
30_0_0,4531,False,False,True
30_0_1,4531,False,False,True
30_0_0,4532,False,False,False
30_0_1,4532,False,False,False
30_0_2,4532,False,False,False
30_0_3,4532,False,False,False
30_0_0,4533,False,False,False
30_0_1,4533,False,False,False
30_0_3,4533,False,False,False
30_0_1,4534,False,False,False
30_0_2,4534,False,False,False
30_0_1,4535,False,False,True
30_0_2,4536,False,False,False
30_0_3,4536,False,False,False
30_0_2,4537,False,True,False
30_0_0,4538,False,False,True
30_0_0,4539,False,False,True
30_0_2,4540,False,False,False
30_0_3,4540,False,False,False
30_0_0,4541,False,False,False
30_0_1,4541,False,False,False
30_0_2,4541,False,False,False
30_0_3,4541,False,False,False
30_0_0,4542,False,True,False
30_0_2,4542,False,True,False
30_0_3,4542,False,False,True
30_0_0,4543,False,False,True
30_0_2,4543,False,False,True
30_0_0,4544,False,False,False
30_0_1,4544,False,False,False
30_0_2,4544,False,False,False
30_0_3,4544,False,False,False
30_0_0,4545,False,True,False
30_0_1,4545,False,True,False
30_0_2,4545,False,True,False
30_0_3,4545,False,True,False
27_0_1,4546,False,False,False
27_0_2,4546,False,False,False
27_0_1,4547,False,False,False
27_0_2,4547,False,False,False
27_0_3,4547,False,False,False
27_0_0,4548,False,False,False
27_0_1,4548,False,False,False
27_0_2,4548,False,False,False
27_0_3,4548,False,False,False
27_0_2,4549,False,True,False
27_0_0,4550,False,False,False
27_0_1,4550,False,False,False
27_0_2,4550,False,False,False
27_0_3,4550,False,False,False
27_0_1,4551,False,False,False
27_0_2,4551,False,False,False
27_0_3,4551,False,False,False
27_0_0,4552,False,False,False
27_0_1,4552,False,False,False
27_0_2,4552,False,False,False
27_0_3,4552,False,False,False
27_0_0,4553,False,False,False
27_0_1,4553,False,False,False
27_0_2,4553,False,False,False
27_0_3,4553,False,False,False
27_0_0,4554,False,False,False
27_0_1,4554,False,False,True
27_0_2,4554,False,False,False
27_0_3,4554,False,False,False
27_0_0,4555,False,False,False
27_0_1,4555,False,False,False
27_0_3,4556,False,False,False
27_0_0,4557,False,False,False
27_0_1,4557,False,False,False
27_0_3,4557,False,False,False
27_0_0,4558,False,False,False
27_0_1,4558,False,False,False
27_0_2,4558,False,False,False
27_0_3,4558,False,False,False
27_0_0,4559,False,False,True
27_0_1,4559,False,False,True
27_0_2,4559,False,False,False
27_0_3,4559,False,False,True
27_0_1,4560,False,False,False
27_0_2,4560,False,False,False
27_0_3,4560,False,False,False
27_0_0,4561,False,False,False
27_0_1,4561,False,False,False
27_0_2,4561,False,False,False
27_0_3,4561,False,False,False
27_0_0,4562,False,False,False
27_0_1,4562,False,False,False
27_0_2,4562,False,False,False
27_0_3,4562,False,False,False
27_0_0,4563,False,False,True
27_0_1,4563,False,False,True
27_0_2,4563,False,False,True
27_0_3,4563,False,False,True
27_0_0,4564,False,False,False
27_0_1,4564,False,False,False
27_0_2,4564,False,False,False
27_0_3,4564,False,False,False
27_0_0,4565,False,False,False
27_0_1,4565,False,False,False
27_0_2,4565,False,False,False
27_0_3,4565,False,False,False
27_0_0,4566,False,False,False
27_0_1,4566,False,False,False
27_0_2,4566,False,False,False
27_0_3,4566,False,False,False
27_0_0,4567,False,False,False
27_0_1,4567,False,False,False
27_0_2,4567,False,False,False
27_0_3,4567,False,False,False
27_0_0,4568,False,False,False
27_0_1,4568,False,False,False
27_0_2,4568,False,False,False
27_0_3,4568,False,False,False
27_0_1,4569,False,False,False
27_0_3,4569,False,False,False
27_0_0,4570,False,False,False
27_0_1,4570,False,False,False
27_0_2,4570,False,False,False
27_0_3,4570,False,False,False
27_0_1,4571,False,False,False
27_0_2,4571,False,False,False
27_0_0,4572,False,False,False
27_0_1,4572,False,False,False
27_0_2,4572,False,False,False
27_0_3,4572,False,False,False
27_0_0,4573,False,False,False
27_0_1,4573,False,False,False
27_0_2,4573,False,False,False
27_0_3,4573,False,False,False
27_0_0,4574,False,False,False
27_0_1,4574,False,False,False
27_0_2,4574,False,False,False
27_0_3,4574,False,False,False
27_0_0,4575,False,False,False
27_0_1,4575,False,False,False
27_0_3,4575,False,False,False
27_0_0,4576,False,False,False
27_0_1,4576,False,False,False
27_0_2,4576,False,False,False
27_0_0,4577,False,False,False
27_0_1,4577,False,False,False
27_0_2,4577,False,False,False
27_0_3,4577,False,False,False
27_0_0,4578,False,False,False
27_0_1,4578,False,False,False
27_0_2,4578,False,False,False
27_0_3,4578,False,False,False
27_0_0,4579,False,False,False
27_0_2,4579,False,False,False
27_0_0,4580,False,False,False
27_0_1,4580,False,False,False
27_0_2,4580,False,False,False
27_0_3,4580,False,False,False
27_0_0,4581,False,False,False
27_0_1,4581,False,False,False
27_0_2,4581,False,False,False
27_0_3,4581,False,False,False
27_0_0,4582,False,False,False
27_0_1,4582,False,True,False
27_0_2,4582,False,False,False
27_0_3,4582,False,False,False
27_0_0,4583,False,False,False
27_0_1,4583,False,False,False
27_0_2,4583,False,False,False
27_0_3,4583,False,False,False
27_0_0,4584,False,False,False
27_0_1,4584,False,False,False
27_0_2,4584,False,False,False
27_0_3,4584,False,False,False
27_0_1,4585,False,False,False
27_0_1,4586,False,False,False
27_0_2,4586,False,False,False
27_0_3,4586,False,False,False
27_0_0,4587,False,False,False
27_0_2,4587,False,False,False
27_0_3,4587,False,False,False
27_0_0,4588,False,False,False
27_0_1,4588,False,False,False
27_0_2,4588,False,False,False
27_0_3,4588,False,False,False
27_0_1,4589,False,False,False
27_0_2,4589,False,False,False
27_0_3,4589,False,False,False
27_0_0,4590,False,False,False
27_0_1,4590,False,False,False
27_0_2,4590,False,False,False
27_0_3,4590,False,False,False
27_2_3,4591,False,False,False
27_2_0,4592,False,False,False
27_2_2,4592,False,False,False
27_2_3,4592,False,False,False
27_2_0,4593,False,False,True
27_2_1,4593,False,False,True
27_2_3,4593,False,False,True
27_2_0,4594,False,False,False
27_2_1,4594,False,False,False
27_2_2,4594,False,False,False
27_2_3,4594,False,False,False
27_2_0,4595,False,False,False
27_2_2,4595,False,False,False
27_2_3,4595,False,False,False
27_2_1,4596,False,True,False
27_2_3,4596,False,True,False
27_2_0,4597,False,False,False
27_2_1,4597,False,False,False
27_2_3,4597,False,False,False
27_2_0,4598,False,False,False
27_2_1,4598,False,False,False
27_2_2,4598,False,False,False
27_2_0,4599,False,False,False
27_2_1,4599,False,False,False
27_2_2,4599,False,False,False
27_2_3,4599,False,False,False
27_2_0,4600,False,False,False
27_2_3,4600,False,False,False
27_2_0,4601,False,False,False
27_2_1,4601,False,False,False
27_2_2,4601,False,False,False
27_2_3,4601,False,False,False
27_2_0,4602,False,False,False
27_2_1,4602,False,False,False
27_2_2,4602,False,False,False
27_2_3,4602,False,False,False
27_2_0,4603,False,False,False
27_2_1,4603,False,False,False
27_2_2,4603,False,False,False
27_2_3,4603,False,False,False
27_2_0,4604,False,False,False
27_2_1,4604,False,False,False
27_2_2,4604,False,False,False
27_2_3,4604,False,False,False
27_2_0,4605,False,False,False
27_2_1,4605,False,False,False
27_2_2,4605,False,False,False
27_2_3,4605,False,False,False
27_2_0,4606,False,False,False
27_2_2,4606,False,False,False
27_2_3,4606,False,False,False
27_2_0,4607,False,False,False
27_2_1,4607,False,False,False
27_2_3,4607,False,False,False
27_2_0,4608,False,False,False
27_2_1,4608,False,False,False
27_2_2,4608,False,False,False
27_2_3,4608,False,False,False
27_2_0,4609,False,False,False
27_2_1,4609,False,False,False
27_2_2,4609,False,False,False
27_2_3,4609,False,False,False
27_2_0,4610,False,False,False
27_2_1,4610,False,False,False
27_2_2,4610,False,False,False
27_2_3,4610,False,False,False
27_2_1,4611,False,False,False
27_2_2,4611,False,False,False
27_2_0,4612,False,False,False
27_2_1,4612,False,False,False
27_2_2,4612,False,False,False
27_2_3,4612,False,False,False
27_2_0,4613,False,False,False
27_2_1,4613,False,False,False
27_2_2,4613,False,False,False
27_2_3,4613,False,False,False
27_2_0,4614,False,False,False
27_2_1,4614,False,False,False
27_2_2,4614,False,False,False
27_2_3,4614,False,False,False
27_2_2,4615,False,False,False
27_2_0,4616,False,False,False
27_2_1,4616,False,False,False
27_2_2,4616,False,False,False
27_2_3,4616,False,False,False
27_2_0,4617,False,False,True
27_2_1,4617,False,False,True
27_2_2,4617,False,False,True
27_2_3,4617,False,False,True
27_2_0,4618,False,True,False
27_2_1,4618,False,False,False
27_2_2,4618,False,False,False
27_2_3,4618,False,True,False
27_2_0,4619,False,False,False
27_2_1,4619,False,True,False
27_2_2,4619,False,False,False
27_2_3,4619,False,True,False
27_2_0,4620,False,False,False
27_2_1,4620,False,False,False
27_2_2,4620,False,False,False
27_2_3,4620,False,False,False
27_2_0,4621,False,False,False
27_2_1,4621,False,False,False
27_2_2,4621,False,False,False
27_2_3,4621,False,False,False
27_2_0,4622,False,False,False
27_2_1,4622,False,False,False
27_2_2,4622,False,False,False
27_2_3,4622,False,False,False
27_2_0,4623,False,False,False
27_2_1,4623,False,False,False
27_2_3,4624,False,False,False
27_2_0,4625,False,False,False
27_2_1,4625,False,False,False
27_2_2,4625,False,False,False
27_2_3,4625,False,False,False
27_2_2,4626,False,False,False
14_0_0,4627,False,False,False
14_0_1,4627,False,False,False
14_0_2,4627,False,False,False
14_0_3,4627,False,False,False
14_0_0,4628,False,False,False
14_0_1,4628,False,False,False
14_0_2,4628,False,False,False
14_0_3,4628,False,False,False
14_0_0,4629,False,False,False
14_0_1,4629,False,False,False
14_0_2,4629,False,False,False
14_0_3,4629,False,False,False
14_0_0,4630,False,False,False
14_0_1,4630,False,False,False
14_0_2,4630,False,False,True
14_0_3,4630,False,False,False
14_0_0,4631,False,False,False
14_0_1,4631,False,False,False
14_0_2,4631,False,False,False
14_0_3,4631,False,False,False
14_0_0,4632,False,False,False
14_0_1,4632,False,False,False
14_0_2,4632,False,False,False
14_0_3,4632,False,False,False
14_0_0,4633,False,False,False
14_0_1,4633,False,False,False
14_0_2,4633,False,False,False
14_0_3,4633,False,False,False
14_0_0,4634,False,False,False
14_0_1,4634,False,False,False
14_0_2,4634,False,False,False
14_0_3,4634,False,False,False
14_0_0,4635,False,False,False
14_0_1,4635,False,False,False
14_0_2,4635,False,False,False
14_0_3,4635,False,False,False
14_0_2,4636,False,False,False
